"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","description","treatment"
"LOC115146608",106.455419494919,0.803482534971198,0.233151041894168,3.44618891017401,0.000568552757069266,0.0146213085798153,"gem-associated protein 2-like, transcript variant X2","gonad"
"LOC115109448",1183.14053379699,0.803022060316379,0.227971981113728,3.52245945485632,0.000427562436884724,0.0125586349795495,"small EDRK-rich factor 2-like","gonad"
"LOC115116310",477.639074753578,0.802638228091259,0.279586263728254,2.87080708969089,0.00409425299996743,0.0470646805596099,"60S ribosomal protein L32","gonad"
"LOC115115068",181.179961303755,0.802375592789318,0.25590077240936,3.13549500157729,0.00171564352007851,0.0282148765856389,"transcription and mRNA export factor ENY2-2, transcript variant X2","gonad"
"LOC115105239",129.331052825868,0.802133227716104,0.227786632084072,3.52142362515834,0.000429236294775884,0.0125697002708886,"vesicle transport protein SEC20-like","gonad"
"LOC115142982",365.700282152112,0.802020539196669,0.241524518071937,3.32065889458805,0.000898052227519024,0.0193876768642514,"translocator protein-like, transcript variant X1","gonad"
"LOCNA.4729",386.014138842056,0.801927943706706,0.251932511919847,3.1831062120392,0.00145704155917602,0.025434205609213,NA,"gonad"
"LOC115141172",83.3813796033158,0.801648851104388,0.228924276544162,3.50180794805194,0.000462112592609645,0.0130343743253049,"myeloid cell surface antigen CD33-like, transcript variant X1","gonad"
"LOC115137195",365.373156250157,0.80119359626037,0.217616857921608,3.68167063853565,0.000231710626305954,0.00905679553856807,"probable signal peptidase complex subunit 2","gonad"
"LOC115125168",84.9683638392545,0.801027654584956,0.282212276235605,2.83838699460479,0.00453421716260874,0.0498435875120646,"U6 snRNA-associated Sm-like protein LSm5","gonad"
"LOC115120086",76.005555016374,0.80053403686576,0.222393133527199,3.59963468372037,0.000318664549890352,0.0106729870019292,"complement component 1 Q subcomponent-binding protein, mitochondrial-like","gonad"
"LOCNA.3097",258.564816628925,0.800463899572341,0.239936727136739,3.33614577945026,0.000849486061827427,0.0188141006386608,NA,"gonad"
"LOC115101930",413.940985950586,0.800283925400943,0.21197785081718,3.77531861142958,0.000159803275049794,0.00749762792688671,"ragulator complex protein LAMTOR5-like","gonad"
"LOC115141087",136.707802255484,0.800071478005781,0.191240179337843,4.18359510420863,2.869349705009e-05,0.00331821103465882,"ragulator complex protein LAMTOR2","gonad"
"LOCNA.4381",153.398352318417,0.799309363266415,0.204870189208828,3.9015406114145,9.55824216967429e-05,0.0058826930451731,NA,"gonad"
"LOC115120072",90.7248810750588,0.798424913076482,0.215917842447848,3.69781813316021,0.000217460595706319,0.00883269480009827,"vesicle transport protein SEC20-like, transcript variant X1","gonad"
"LOC115145804",231.675012209243,0.798382814775752,0.22767746838052,3.50663954784233,0.00045380341622776,0.0128939825117859,"mRNA turnover protein 4 homolog","gonad"
"LOC115108234",230.629357110497,0.797259343031687,0.236297927962594,3.37395824798724,0.000740956052505775,0.0174269934465046,"protein FAM32A-like","gonad"
"LOC115145447",115.343094970515,0.795977364797483,0.248015012907873,3.20939186489148,0.00133016069922445,0.0241021932685819,"MICOS complex subunit MIC13-like","gonad"
"LOCNA.1721",102.74794871297,0.795912618010396,0.200537245661705,3.96890171391431,7.22046536473585e-05,0.00500361714359328,NA,"gonad"
"LOC115123537",164.41792907105,0.79587304229932,0.249186939973053,3.19387943198542,0.0014037473096644,0.0247681595279562,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4-like","gonad"
"LOC115112918",63.3178405298362,0.794945573282473,0.256923520095227,3.09409419965845,0.00197414794589863,0.0307398199877663,"PHD finger-like domain-containing protein 5A, transcript variant X1","gonad"
"LOC115142567",13.0679641267846,0.794012617237153,0.267231489382243,2.97125394568082,0.0029658642691116,0.0389186321977293,"integrin alpha-X-like","gonad"
"LOC115134062",49.3353069985802,0.793730297389108,0.211311496937325,3.75620971358946,0.000172506154242478,0.00780877889739756,"BH3-interacting domain death agonist-like, transcript variant X2","gonad"
"LOC115140317",13.624102311213,0.793589649688429,0.235747892138786,3.36626403098968,0.000761937402268254,0.0175778087364453,"UDP-N-acetylglucosamine/UDP-glucose/GDP-mannose transporter-like","gonad"
"LOC115129573",83.0139026659001,0.793231068354182,0.26688625409396,2.97216906523375,0.00295703803001546,0.0388480336273233,"glutathione S-transferase P-like","gonad"
"LOCNA.3350",266.406353494954,0.791686822225486,0.226218532499593,3.49965501711011,0.000465860642914285,0.0130343743253049,NA,"gonad"
"LOC115144042",99.11423551184,0.789748524657493,0.220911504374194,3.57495426458083,0.000350289124219883,0.0111765146766764,"ribonuclease P protein subunit p30-like","gonad"
"LOCNA.1785",505.47222869706,0.789604837636725,0.214462728904559,3.68178117321316,0.000231610168238103,0.00905679553856807,NA,"gonad"
"LOCNA.2788",225.246680550713,0.78920897686914,0.204579546804166,3.85771202056972,0.00011445338528768,0.0064861557025833,NA,"gonad"
"LOCNA.1861",436.930554377664,0.78881468561659,0.257485464898345,3.06353092951485,0.00218741591973213,0.0324466694760266,NA,"gonad"
"LOC115139178",210.973822544958,0.787756830114148,0.233960963066648,3.36704388539271,0.000759785963717845,0.0175728330665748,"SAYSvFN domain-containing protein 1-like","gonad"
"LOCNA.1253",377.130967868947,0.786998315152337,0.246689777924165,3.19023480330129,0.00142157243827589,0.0249613821947166,NA,"gonad"
"LOCNA.1486",59.461067877328,0.7869622403885,0.224870833826024,3.49961899015036,0.000465923603058099,0.0130343743253049,NA,"gonad"
"LOCNA.4402",620.797528321548,0.786513189631016,0.207159130155492,3.79666196242794,0.000146657557708452,0.00737411634452579,NA,"gonad"
"LOC115119474",176.733186194222,0.786026868676384,0.240853879140477,3.26350097196457,0.00110044806766642,0.0216893951737296,"neuferricin, transcript variant X1","gonad"
"LOCNA.4595",135.904692818414,0.785307475255098,0.188619713949435,4.16344325209625,3.13483964124633e-05,0.00345486080665035,NA,"gonad"
"LOCNA.781",53.3162102750301,0.785262581871425,0.242567191948413,3.23729922238795,0.00120666816233645,0.0229165974428668,NA,"gonad"
"LOCNA.2804",173.178611757115,0.785038989412569,0.218529826128764,3.59236541445835,0.000327689904466138,0.0108656511851128,NA,"gonad"
"LOC115121873",109.795865723897,0.784531018973835,0.268404020694368,2.92294808752952,0.00346734319897498,0.0430595643779684,"sarcoplasmic/endoplasmic reticulum calcium ATPase 2-like, transcript variant X2","gonad"
"LOC115105886",159.441313788042,0.782766301192793,0.178473860928108,4.3858876427182,1.15513740127552e-05,0.00218255135766116,"FYN-binding protein 1-like, transcript variant X2","gonad"
"LOCNA.17",403.920307857109,0.782447316673999,0.2319335042256,3.3735846801716,0.000741962212720206,0.0174269934465046,NA,"gonad"
"LOC115141371",113.298852427099,0.780595828265688,0.223014258177415,3.50020592694437,0.000464898869805044,0.0130343743253049,"myelin basic protein-like, transcript variant X4","gonad"
"LOCNA.1954",64.129634557105,0.780085558388336,0.234738084701768,3.32321684987515,0.000889857104101806,0.0192565501574164,NA,"gonad"
"LOC115103849",155.28173177387,0.778803016889748,0.213461338200448,3.6484499884397,0.000263827246279042,0.0096239161883953,"COMM domain-containing protein 1-like","gonad"
"LOCNA.500",306.478202081728,0.778076296883079,0.206946587856853,3.75979282838566,0.000170054123276739,0.00775754437741828,NA,"gonad"
"LOC115129593",254.870710243167,0.778070292617358,0.231941843507926,3.35459217211391,0.000794820689977766,0.0180384555590454,"ubiquitin-conjugating enzyme E2 A","gonad"
"LOC115113500",19911.6882513168,0.77702345751178,0.268727618943437,2.89149087305139,0.00383418729235472,0.0453212919791617,"synaptotagmin-13-like, transcript variant X2","gonad"
"LOC115139937",33.0410058269475,0.776726248912148,0.215276698366266,3.60803679546704,0.000308522742346892,0.0105094538650097,"phospholipase A2-like, transcript variant X4","gonad"
"LOC115101340",212.335036626413,0.776025923304148,0.218897192355227,3.54516161196262,0.000392372431431742,0.0119128994399243,"ubiquinol-cytochrome-c reductase complex assembly factor 3","gonad"
"LOCNA.1622",290.019257790204,0.775375554390476,0.221769526291411,3.49631244362948,0.000471735989675815,0.013136255565267,NA,"gonad"
"LOC115114749",344.874117220019,0.77531430977051,0.206196028576799,3.76008362101765,0.000169856570325851,0.00775754437741828,"cytochrome b-c1 complex subunit 10","gonad"
"LOC115106434",52.4731830405201,0.775113318947283,0.25218734593118,3.07356150676491,0.00211520080181026,0.0317122921202866,"uncharacterized LOC115106434, transcript variant X2","gonad"
"LOC115108063",72.1072666009884,0.774923914289988,0.222540814928695,3.48216534813303,0.000497376471241193,0.0135920554237088,"39S ribosomal protein L47, mitochondrial-like","gonad"
"LOCNA.3236",9470.12515236592,0.774642564551382,0.252353974766949,3.06966658744635,0.00214297856445639,0.0319178989468993,NA,"gonad"
"LOC115138938",1325.61061647725,0.774340590023385,0.251448732436399,3.07951677672205,0.00207336692653538,0.0313700415984803,"60S ribosomal protein L22-like","gonad"
"LOC115114597",365.830700467104,0.773518413512352,0.207020334310521,3.73643688717123,0.000186646268079929,0.00815182347669492,"guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-5-like","gonad"
"LOC115110327",294.210694757643,0.772838057861337,0.239729663971271,3.22378985169709,0.00126506199323307,0.0236058227637612,"ubiquitin domain-containing protein UBFD1-like, transcript variant X3","gonad"
"LOC115141178",58.3709065709929,0.772832092453895,0.225543177095789,3.42653722628759,0.000611329959200173,0.0154802046572362,"HIG1 domain family member 1A, mitochondrial-like","gonad"
"LOC115123406",157.144388771217,0.771378744034058,0.259918756472714,2.96776867703672,0.00299969989596105,0.0390973089095972,"14 kDa phosphohistidine phosphatase-like","gonad"
"LOCNA.1122",54.385649148014,0.771374948956949,0.203282187917504,3.79460176446933,0.000147880619953175,0.00739647530542658,NA,"gonad"
"LOC115125783",41.5007718895431,0.77127143662084,0.208660802492125,3.69629287057854,0.000218770589032012,0.00884693467896996,"ubiquitin-conjugating enzyme E2 D3-like, transcript variant X1","gonad"
"LOC115141855",58.1610106290739,0.770238152577402,0.20965435889013,3.67384754915136,0.00023892531778153,0.00913248014661359,"protein turtle homolog B-like, transcript variant X2","gonad"
"LOCNA.3436",81.2623592758142,0.770113776544958,0.22556444068601,3.4141630400732,0.000639782777365739,0.0158254715338588,NA,"gonad"
"LOC115119303",1905.19960023018,0.769307099823549,0.213571858150774,3.60209957662327,0.000315657398434454,0.0106327935546864,"macrophage colony-stimulating factor 1 receptor 1-like","gonad"
"LOC115115072",579.159271480737,0.768806327670277,0.255702757130003,3.00664074294437,0.00264151740945589,0.0365265727997572,"signal peptidase complex subunit 3","gonad"
"LOC115137289",138.390924712664,0.766302650210642,0.224248767529603,3.41719893782464,0.000632690284414722,0.0157357874025119,"transmembrane protein 134-like, transcript variant X1","gonad"
"LOC115102157",62.4471400534524,0.76615267839037,0.246859439741034,3.10359887065326,0.00191182343727364,0.0301835359366436,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4-like 2","gonad"
"LOC115145202",1800.21866434021,0.765668757770189,0.244843389810956,3.12717757404585,0.00176493291030791,0.0287540662168159,"proteasome subunit alpha type-7-like","gonad"
"LOC115137525",191.292241458462,0.765256163103534,0.212230822133375,3.60577297590929,0.000311225137626105,0.0105705448126154,"catenin alpha-2-like","gonad"
"LOCNA.2072",38.4771274305947,0.762913036287862,0.242373339088245,3.14767721217925,0.00164573315813099,0.0273763209787937,NA,"gonad"
"LOC115104186",231.544115481312,0.761846563044117,0.232977658540442,3.27004128986844,0.00107531787226747,0.0215490853078237,"ubiquitin domain-containing protein UBFD1-like, transcript variant X1","gonad"
"LOC115107587",36.4363371721452,0.761501746403875,0.220969155547341,3.44619023645012,0.000568549966549881,0.0146213085798153,"ezrin-like, transcript variant X1","gonad"
"LOC115147174",202.000364428684,0.761428887585186,0.210555018737133,3.61629417409324,0.000298850737749881,0.0103154638680358,"tubulin-specific chaperone A-like, transcript variant X2","gonad"
"LOCNA.2881",1433.49408794571,0.760890934407058,0.232070077266327,3.27871194498655,0.00104282022769825,0.0211075184549492,NA,"gonad"
"LOC115131311",1349.14136362968,0.760560757367598,0.250282308676863,3.03881149805737,0.00237513417992607,0.034110899292428,"26S proteasome complex subunit SEM1-like","gonad"
"LOC115107006",279.700915213813,0.759866958703336,0.217420955758301,3.49491131640527,0.000474219295606408,0.013185184580444,"calphotin-like","gonad"
"LOC115106857",300.34524438953,0.759409109893204,0.247228578788494,3.07168820698066,0.00212851931280064,0.0318016605210165,"cysteine-rich with EGF-like domain protein 2, transcript variant X1","gonad"
"LOC115119004",1570.76050099733,0.758709479677407,0.262713663984693,2.88797114002267,0.00387735446086601,0.0455940722742767,"60S ribosomal protein L35","gonad"
"LOC115136198",212.076328685338,0.758542307213707,0.258052913169865,2.93948360394751,0.00328759664460794,0.0415956665893188,"prolyl 4-hydroxylase subunit alpha-2-like, transcript variant X2","gonad"
"LOC115144855",36.3645597220907,0.756359000421317,0.162993512313178,4.64042396342769,3.47695096038334e-06,0.00153069213617488,"zinc finger and SCAN domain-containing protein 21-like, transcript variant X1","gonad"
"LOC115123845",342.031152308674,0.755187134677386,0.23522744907963,3.21045497722393,0.00132525027200228,0.0241021932685819,"histone deacetylase complex subunit SAP18-like","gonad"
"LOC115146864",45.8344280301131,0.754315014398744,0.211440804618472,3.5674997347832,0.000360403743929743,0.0113013650687192,"arachidonate 5-lipoxygenase-activating protein-like, transcript variant X1","gonad"
"LOC115114914",3788.56878937239,0.754026406926846,0.253248749226709,2.97741414016556,0.00290691052236769,0.0384678334140727,"60S ribosomal protein L24-like","gonad"
"LOC115114472",24.533765306733,0.752851425365843,0.211774253407386,3.55497145310482,0.000378020129574953,0.0116635787337724,"cytochrome c oxidase assembly factor 1 homolog","gonad"
"LOC115113567",540.309477878357,0.752395327156435,0.209665802164062,3.58854576850682,0.000332527622908624,0.0109571170989637,"cytosolic iron-sulfur assembly component 2B-like","gonad"
"LOCNA.938",110.384531920403,0.750862970682904,0.223655909576366,3.35722392538224,0.000787293229446612,0.0179497325264666,NA,"gonad"
"LOC115129435",62.7991457875518,0.750201678825926,0.230847577307574,3.24977063903244,0.0011549812006192,0.0222373686940003,"coiled-coil domain-containing protein 85B-like","gonad"
"LOC115108382",485.133554825981,0.750095504476126,0.233669248702591,3.21007367739188,0.00132700953717177,0.0241021932685819,"uncharacterized protein C7orf57 homolog, transcript variant X1","gonad"
"LOC115136202",132.836233708337,0.749621348030795,0.195183909870239,3.8405898751037,0.000122739024966058,0.00673247654768502,"serine/threonine-protein kinase 10-like","gonad"
"LOC115132503",1485.56196628864,0.747524683553233,0.227318558271213,3.28844547158074,0.0010074229735849,0.020832313790897,"myosin light polypeptide 6-like","gonad"
"LOCNA.1172",82.6712592868521,0.74722713829224,0.248001026726799,3.01300018050084,0.00258678763743836,0.0360997051078638,NA,"gonad"
