"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","description","treatment"
"LOCNA.2361",43.5990483841349,0.0508208386368147,0.103532695838538,0.105561245123798,0.404934791981413,NA,"liver"
"LOC115106816",550.484228582179,0.0508041559130653,0.0959016202189239,0.200759325139568,0.522742992384555,"vitronectin-like","liver"
"LOC115110813",59.7286634469468,0.0508004682330534,0.0959629242381685,0.199123342861886,0.52072737091163,"nucleolar transcription factor 1-like, transcript variant X4","liver"
"LOC115142061",91.1303671266933,0.0507897222014052,0.0939041077066793,0.218082487758895,0.539546388222813,"apoptosis-associated speck-like protein containing a CARD","liver"
"LOC115106333",64.6923425276081,0.0507892012961946,0.0811885022166376,0.279684136555532,0.600188762824984,"ER membrane protein complex subunit 2, transcript variant X1","liver"
"LOC115143384",58.4532779230158,0.0507759828233026,0.0707616759603262,0.289274748880484,0.607380153283456,"CXXC-type zinc finger protein 1-like, transcript variant X1","liver"
"LOC115119163",359.674069479448,0.0507505066225146,0.108192660425974,0.0289450550210669,0.235480951943723,"copper transport protein ATOX1-like","liver"
"LOC115119315",757.154158288586,0.0507494629328693,0.0936976196240558,0.136792187890695,0.446949475017862,"60S ribosomal protein L31-like","liver"
"LOC115141032",38.8312483079734,0.0507118716605037,0.0846600194201889,0.270955276897611,0.591837742087072,"calpain-7-like","liver"
"LOC115112256",99.8600323144842,0.0506895321438715,0.0856680308967723,0.267074602264994,0.587340805425046,"AP-1 complex subunit gamma-1-like, transcript variant X1","liver"
"LOC115145847",65.7386970510395,0.0506835710366834,0.0837696814167479,0.273076249505635,0.594138152103589,"AH receptor-interacting protein-like, transcript variant X2","liver"
"LOC115105757",81.7369930544269,0.0506783945952175,0.0814102030612293,0.285213702195755,0.605419426626076,"non-POU domain-containing octamer-binding protein-like, transcript variant X1","liver"
"LOC115130318",51.0190223870381,0.0506751517183655,0.0933187647694972,0.222009591577235,0.541586952566732,"coenzyme Q-binding protein COQ10 homolog B, mitochondrial-like","liver"
"LOCNA.1413",48.4664112254045,0.0506317388737729,0.0874391483551617,0.259005044502794,0.580755552526917,NA,"liver"
"LOC115101055",60.7065044758226,0.0506183805608573,0.108689430798995,0.0201529620905939,0.202673878337576,"tubulin alpha chain, testis-specific-like","liver"
"LOC115103882",182.365773126659,0.0506146228157406,0.0873745443536969,0.260922005064672,0.582548923750202,"T-complex protein 1 subunit delta","liver"
"LOC115142570",105.768859039987,0.0505924343309414,0.094973508062447,0.209834977576761,0.532941198109938,"group XIIB secretory phospholipase A2-like protein","liver"
"LOCNA.4402",326.358013233858,0.0505911298768902,0.0913890840339135,0.239036661844692,0.558263754304618,NA,"liver"
"LOCNA.2504",152.252726176351,0.0505771578781874,0.084102995302085,0.273980548774732,0.594850186719231,NA,"liver"
"LOC115138241",38.2064396000958,0.0504858841749155,0.0932016449853662,0.226451191504537,0.546619678167856,"coiled-coil domain-containing protein 32-like","liver"
"LOC115119775",2625.0215449487,0.0504247352009265,0.101561185649647,0.131828804506249,0.44120061069489,"endoplasmic reticulum chaperone BiP","liver"
"LOC115141973",65.2611543697944,0.0504241634311472,0.082886988384045,0.275385110058093,0.59640365607518,"integral membrane protein 2C-like, transcript variant X1","liver"
"LOC115141088",236.55432712273,0.0503902385747105,0.0649615243366867,0.284629791556761,0.60482491649585,"ubiquilin-4-like","liver"
"LOC115108241",46.9441776188365,0.0503852719408048,0.0910553233512744,0.239647859599579,0.559051792000442,"tropomyosin alpha-4 chain, transcript variant X2","liver"
"LOC115140133",89.0572890014977,0.0503808803975098,0.0947931635989807,0.209120372568355,0.532323545320528,"acyl-CoA dehydrogenase family member 11-like, transcript variant X3","liver"
"LOC115139381",50.1859594160683,0.0503371821029433,0.104146694122866,0.0916482985992753,0.380375321779829,"uncharacterized LOC115139381, transcript variant X8","liver"
"LOCNA.2710",46.9007019498127,0.0503350298884724,0.0801766209005578,0.250913219856528,0.570771973936324,NA,"liver"
"LOC115132498",91.8124242672036,0.0503259095597287,0.0849449087591728,0.268100950404222,0.588270705111798,"proliferation-associated protein 2G4-like","liver"
"LOCNA.2069",71.5093534820937,0.0503060182318639,0.0901730374518974,0.243915827158901,0.561511432119111,NA,"liver"
"LOC115132041",907.656943939627,0.0503032107367916,0.0942574905193857,0.217115298324576,0.539546388222813,"nuclease-sensitive element-binding protein 1-like, transcript variant X1","liver"
"LOC115133588",214.684890410715,0.0502724010941222,0.094249076999313,0.216742854964314,0.539546388222813,"ceramide-1-phosphate transfer protein-like, transcript variant X2","liver"
"LOC115129573",122.337253667434,0.050232311998918,0.0946349461095088,0.193591007003983,0.514113109120937,"glutathione S-transferase P-like","liver"
"LOC115135915",56.6488846534498,0.0502101616286366,0.0975924729321548,0.183167355909667,0.50471590603513,"uncharacterized LOC115135915, transcript variant X4","liver"
"LOC115140048",88.229244003449,0.0501512332940628,0.0826716436191869,0.280603536456618,0.600538715751234,"drebrin-like protein B, transcript variant X1","liver"
"LOC115129409",1906.61342156159,0.0501499067550457,0.0728880784118193,0.309333224084721,0.624063420000498,"coagulation factor IX-like","liver"
"LOC115111360",39.6567243190001,0.050100042849076,0.0868415121228989,0.266473559794431,0.586799882415709,"ubiquitin-conjugating enzyme E2 R2-like, transcript variant X2","liver"
"LOC115109095",4652.99968967017,0.0499591839742438,0.0950304502328882,0.198510541375835,0.520571535814195,"antithrombin-III-like","liver"
"LOC115130129",50.4695861877183,0.0499343839177687,0.0866363744061392,0.266863174813554,0.58718218433255,"ubiquitin carboxyl-terminal hydrolase 12","liver"
"LOC115131400",70.1260269555268,0.049926896095035,0.0908993582076041,0.244019071976346,0.561511432119111,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial-like","liver"
"LOC115132932",43.6101998867438,0.0498721850287254,0.0813194561285015,0.286773686964106,0.606070779581085,"grancalcin-like","liver"
"LOC115104162",638.835262564489,0.0498280767980021,0.0919602773478521,0.242138029295662,0.561279686594826,"40S ribosomal protein S11, transcript variant X2","liver"
"LOC115104052",127.822763281709,0.0497531911276241,0.0862805201876789,0.2709067289938,0.591837742087072,"endoplasmic reticulum membrane sensor NFE2L1-like","liver"
"LOC115138755",65.6326248983689,0.0497122712636629,0.0979858634539522,0.178249215914456,0.499044476130322,"aspartate--tRNA ligase, cytoplasmic-like","liver"
"LOC115142636",2705.59945226044,0.0496662835985306,0.070012244399198,0.332033978037192,0.638292080353416,"catalase-like, transcript variant X1","liver"
"LOCNA.3401",2520.84482121041,0.0495975528510961,0.0999154581770783,0.10975153596855,0.411185913787943,NA,"liver"
"LOC115110030",94.0664732977238,0.0495745872171379,0.0879672321587234,0.262435010193674,0.583982488457428,"protein spinster homolog 1-like, transcript variant X1","liver"
"LOC115109398",91.9834765285556,0.0495658292167047,0.0946064470231292,0.212591192305957,0.536802268228727,"choline kinase alpha-like, transcript variant X2","liver"
"LOC115106462",218.953189472456,0.0495628239190477,0.0933229061460393,0.227290770704771,0.547242512323725,"26S proteasome non-ATPase regulatory subunit 11B-like","liver"
"LOC115141541",50.6138748710246,0.0494654348262128,0.0848354578755791,0.277348271776065,0.598360085001018,"protein YIF1B-like, transcript variant X1","liver"
"LOC115129583",282.740545070188,0.0494646008058956,0.0651510408565167,0.294909408802939,0.612625476630993,"lysosome-associated membrane glycoprotein 2-like, transcript variant X2","liver"
"LOC115144916",44.3580260785527,0.04946195892628,0.0795230207895671,0.293231011779222,0.611819029011635,"guanine nucleotide-binding protein subunit alpha-11, transcript variant X4","liver"
"LOC115126636",284.753713688771,0.0494321682094968,0.0925701532373692,0.233031753634485,0.552118036517123,"calponin-3-like, transcript variant X2","liver"
"LOC115121786",892.883836396232,0.0494317536695051,0.083590712473795,0.261415302785198,0.582918957158464,"60S ribosomal protein L23a","liver"
"LOC115106105",155.596082985202,0.0493954203544548,0.0654359939556049,0.294735361764404,0.612625476630993,"UV excision repair protein RAD23 homolog B-like","liver"
"LOC115144311",72.8834311395548,0.0493475852770682,0.0935823171453236,0.219021284822375,0.539546388222813,"rho-related GTP-binding protein RhoU-like","liver"
"LOC115136131",38.5258782903293,0.0492540981043645,0.092542310207725,0.234086738946428,0.552993191670098,"vasodilator-stimulated phosphoprotein-like, transcript variant X3","liver"
"LOC115109286",111.119972222703,0.0492107450433977,0.100306781010572,0.143837940729195,0.456754225735116,"zinc finger protein 708-like, transcript variant X1","liver"
"LOC115113562",96.7916455380578,0.0490902845531518,0.0925506423968645,0.233006410828905,0.552118036517123,"two pore calcium channel protein 2-like","liver"
"LOC115145012",224.219533420041,0.0490847542038691,0.0943257078469356,0.218271932217641,0.539546388222813,"calreticulin-like","liver"
"LOC115129187",87.4035527861249,0.0490347579567892,0.0795755251900492,0.384488405087148,0.679942736034746,"vesicular integral-membrane protein VIP36-like, transcript variant X2","liver"
"LOC115141336",115.357973311161,0.0490274579137723,0.0843307297350059,0.282074337244178,0.602114067327269,"ubiquitin carboxyl-terminal hydrolase 5-like, transcript variant X2","liver"
"LOCNA.3809",40.939541343786,0.0489830363454936,0.0827138376382318,0.288915562064821,0.607303523238264,NA,"liver"
"LOC115141406",83.4238118079515,0.0489823554028071,0.080917272663633,0.292857970168948,0.611718867766881,"putative RNA-binding protein Luc7-like 2","liver"
"LOC115129313",49.1781629602857,0.0489772112238169,0.107007153136768,0.0261145627513279,0.225447738981647,"C-X-C motif chemokine 14-like","liver"
"LOC115111413",443.066510793548,0.0489558891871737,0.0978617137201695,0.181463321419694,0.501838091172951,"glycine dehydrogenase (decarboxylating), mitochondrial-like","liver"
"LOC115141794",131.385783502347,0.0489393529353183,0.105245910153475,0.0587229792448786,0.314862241991059,"claudin-4-like","liver"
"LOCNA.3595",93.9796628763497,0.0487550955577246,0.0820230432664695,0.291939573251987,0.610930626605159,NA,"liver"
"LOC115141500",138.294389899343,0.0487412876298632,0.0827497269358566,0.294730469711635,0.612625476630993,"NLR family member X1-like, transcript variant X3","liver"
"LOC115104314",106.327089392114,0.0486644743964717,0.0973459443329217,0.184000043982962,0.505718320105739,"hepatic leukemia factor-like","liver"
"LOC115109431",49.6742252760368,0.0485988961202142,0.0973246120465758,0.185771937515706,0.506699690441388,"isocitrate dehydrogenase [NADP], mitochondrial-like","liver"
"LOC115102565",473.127294308716,0.048594200178789,0.0853108379684368,0.282629146758202,0.602529786047407,"40S ribosomal protein S26-like","liver"
"LOC115102089",60.2336076525644,0.0485762409014776,0.0950188914874602,0.21218470139132,0.536015581232838,"androgen-dependent TFPI-regulating protein-like","liver"
"LOC115130744",209.377829938091,0.0485660599585692,0.0990135727182783,0.162788547114819,0.480055247576551,"protein NipSnap homolog 3A-like, transcript variant X2","liver"
"LOCNA.2552",49.1880607259072,0.0485459402225522,0.0899149311559076,0.254860134323665,0.576498524996561,NA,"liver"
"LOCNA.1657",45.635712290845,0.0485138266531881,0.0770582011179929,0.305388965681618,0.621355871149746,NA,"liver"
"LOC115142938",45.0204560828605,0.0484322807916457,0.0852148320406521,0.282662234340209,0.602529786047407,"protein phosphatase 1 regulatory subunit 15B-like","liver"
"LOC115132307",58.0155156657924,0.0484050780552126,0.0766999979964657,0.306086801976295,0.621972081386899,"eukaryotic translation initiation factor 4E type 3-like","liver"
"LOCNA.4624",60.5501534780795,0.0483863037464455,0.0968123547216004,0.190984730400134,0.512013194605487,NA,"liver"
"LOCNA.262",205.040905465891,0.0483845216568062,0.0792114812973688,0.30474124311951,0.62100863871065,NA,"liver"
"LOCNA.2499",236.522764231762,0.0483699865046373,0.0929361845503279,0.232028366240129,0.551308343643716,NA,"liver"
"LOCNA.2196",60.6948575572032,0.0483553086643211,0.0893400151596375,0.260460864787008,0.582169928925501,NA,"liver"
"LOC115124959",652.681799247561,0.0483392103311318,0.0874546574460783,0.273354357021644,0.594367295840435,"eukaryotic translation initiation factor 5A-1-like, transcript variant X1","liver"
"LOC115125947",68.66947877036,0.048266293283925,0.0841455228531436,0.288012672041184,0.607169488742176,"regulator of G-protein signaling 5-like, transcript variant X2","liver"
"LOC115134119",204.036610499136,0.0482523165306564,0.0825133251983,0.287542322863252,0.606969518288342,"GTPase KRas, transcript variant X2","liver"
"LOC115117582",93.0437707605463,0.0481519911324535,0.0795669699798688,0.30129685504829,0.618364974046762,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 3-like","liver"
"LOC115142750",62.9220886344302,0.0481279913036861,0.0756679816993767,0.310315566285362,0.625047585984479,"ubiquitin-conjugating enzyme E2 R2-like","liver"
"LOC115117696",53.9906680949411,0.0481059686975062,0.0865773838248126,0.276004464318028,0.597295713616165,"splicing factor U2AF 35 kDa subunit-like","liver"
"LOC115128625",187.638755670216,0.0480787279387268,0.100659623836689,0.130663385803184,0.43990785703326,"hydroxyacid oxidase 2-like, transcript variant X6","liver"
"LOC115139797",14100.818085458,0.048016478115775,0.0676425976783734,0.297561030338607,0.614045898132958,"alpha-1-antitrypsin-like, transcript variant X2","liver"
"LOC115111380",576.362148409335,0.0479902942365471,0.0994167709420294,0.170472287097168,0.487828957400209,"Krueppel-like factor 9","liver"
"LOC115111594",1087.76580990324,0.0479257124231101,0.0852722902887009,0.289112921590261,0.607380153283456,"60S ribosomal protein L31","liver"
"LOCNA.2247",81.2324986042887,0.0478791695737922,0.0985516074096333,0.167177024813052,0.483793686363142,NA,"liver"
"LOC115113103",200.367386985511,0.0478402409643509,0.0760091093439442,0.313112300582935,0.626185221156054,"voltage-dependent anion-selective channel protein 2-like","liver"
"LOC115133282",131.694481382638,0.0477895557038332,0.0988123305598331,0.162577211769613,0.480055247576551,"insulin receptor substrate 2-B-like","liver"
"LOC115133616",514.779618785153,0.0477893931264132,0.0658909340534147,0.312063381261922,0.625589761833472,"gamma-aminobutyric acid receptor-associated protein","liver"
"LOC115104711",71.0967900872415,0.0477881912266292,0.0856657502829122,0.284577817552343,0.60482491649585,"vacuolar ATPase assembly integral membrane protein vma21-like","liver"
"LOC115102263",285.516596761398,0.0477318253342589,0.0931103236533458,0.231551729863533,0.551185855514091,"dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit","liver"
"LOC115111637",69.1375746109194,0.0477271175596122,0.0806445507356387,0.304407800255156,0.62100863871065,"MOB kinase activator 1A","liver"
